parent_name,parent_entity_id,parent_entity_type,parent_lei,parent_permid,parent_registration_country,parent_headquarter_country,overall_share_percent,ownership_path,ownership_path_datasource_ids,immediate_source_owner,immediate_source_owner_entity_id,source_operator,source_operator_id,source_id,source_name,source_sector,source_subsector
natural person(s) ,E100000123261,person,not applicable,not applicable,,,,natural person(s)  -> Essar Energy Ltd [unknown %] -> Essar Power Holdings Ltd [100.0%] -> Essar Power Ltd [81.0%] -> Essar Power Gujarat Ltd [100.0%] -> Salaya power plant [100.0%],"146992,146995,117397,146991",Essar Power Gujarat Ltd,E100002003546,,,25454017,Salaya power plant,power,electricity-generation
Essar Energy Ltd,E100002003712,legal entity,not found,5000712433,GBR,MUS,81.0,Essar Energy Ltd -> Essar Power Holdings Ltd [100.0%] -> Essar Power Ltd [81.0%] -> Essar Power Gujarat Ltd [100.0%] -> Salaya power plant [100.0%],"146992,146995,117397,146991",Essar Power Gujarat Ltd,E100002003546,,,25454017,Salaya power plant,power,electricity-generation
JSW Steel Ltd,E100001000516,legal entity,335800EK6HZSC4CVAJ09,4295872888,IND,IND,100.0,JSW Steel Ltd -> Salem Siscol power station [100.0%],,JSW Steel Ltd,E100001000516,,,451202,Salem Siscol power station,power,electricity-generation
natural person(s) ,E100000123261,person,not applicable,not applicable,,,10.82,natural person(s)  -> JSW Techno Projects Management Ltd [100.0%] -> JSW Steel Ltd [10.82%] -> Salem Siscol power station [100.0%],182888,JSW Steel Ltd,E100001000516,,,451202,Salem Siscol power station,power,electricity-generation
JFE Steel International Europe BV,E100001010147,legal entity,3538004SYEDMHPTGRC96,5058584495,NLD,NLD,15.0,JFE Steel International Europe BV -> JSW Steel Ltd [15.0%] -> Salem Siscol power station [100.0%],,JSW Steel Ltd,E100001000516,,,451202,Salem Siscol power station,power,electricity-generation
Government of India ,E100001000397,state,,5000055448,,IND,6.22,Government of India  -> Life Insurance Corporation of India Ltd [96.5%] -> JSW Steel Ltd [6.45%] -> Salem Siscol power station [100.0%],182888,JSW Steel Ltd,E100001000516,,,451202,Salem Siscol power station,power,electricity-generation
Vinamra Consultancy Pvt Ltd,E100001010034,legal entity,not found,5055374875,IND,IND,0.72,Vinamra Consultancy Pvt Ltd -> JSW Holdings Ltd [9.76%] -> JSW Steel Ltd [7.42%] -> Salem Siscol power station [100.0%],182888,JSW Steel Ltd,E100001000516,,,451202,Salem Siscol power station,power,electricity-generation
Life Insurance Corporation of India Ltd,E100001000520,legal entity,21380068NOA8WMH89Z35,4298477512,IND,IND,6.45,Life Insurance Corporation of India Ltd -> JSW Steel Ltd [6.45%] -> Salem Siscol power station [100.0%],,JSW Steel Ltd,E100001000516,,,451202,Salem Siscol power station,power,electricity-generation
small shareholder(s) ,E100001015587,unknown entity,not applicable,not applicable,,,53.15,small shareholder(s)  -> JSW Steel Ltd [53.15%] -> Salem Siscol power station [100.0%],,JSW Steel Ltd,E100001000516,,,451202,Salem Siscol power station,power,electricity-generation
Genova Multisolutions Pvt Ltd,E100001016565,legal entity,not found,5060559315,IND,IND,0.08,Genova Multisolutions Pvt Ltd -> Nalwa Sons Investments Ltd [11.12%] -> JSW Holdings Ltd [10.24%] -> JSW Steel Ltd [7.42%] -> Salem Siscol power station [100.0%],"182888,185041",JSW Steel Ltd,E100001000516,,,451202,Salem Siscol power station,power,electricity-generation
JSW Techno Projects Management Ltd,E100001010148,legal entity,335800ID2SEUMJ4UHQ09,5001102607,IND,IND,10.82,JSW Techno Projects Management Ltd -> JSW Steel Ltd [10.82%] -> Salem Siscol power station [100.0%],,JSW Steel Ltd,E100001000516,,,451202,Salem Siscol power station,power,electricity-generation
Siddeshwari Tradex Pvt Ltd,E100001010037,legal entity,335800FGO8OPSHX7FC78,5055414139,IND,IND,0.84,Siddeshwari Tradex Pvt Ltd -> JSW Holdings Ltd [11.34%] -> JSW Steel Ltd [7.42%] -> Salem Siscol power station [100.0%],182888,JSW Steel Ltd,E100001000516,,,451202,Salem Siscol power station,power,electricity-generation
OPJ Trading Pvt Ltd,E100001010036,legal entity,33580085MID9TDUZQY75,5043420644,IND,IND,0.55,OPJ Trading Pvt Ltd -> JSW Holdings Ltd [7.41%] -> JSW Steel Ltd [7.42%] -> Salem Siscol power station [100.0%],182888,JSW Steel Ltd,E100001000516,,,451202,Salem Siscol power station,power,electricity-generation
Vividh Finvest Pvt Ltd,E100001000521,legal entity,98450016C1B2B637EF67,5082241084,IND,IND,5.86,Vividh Finvest Pvt Ltd -> JSW Steel Ltd [5.86%] -> Salem Siscol power station [100.0%],,JSW Steel Ltd,E100001000516,,,451202,Salem Siscol power station,power,electricity-generation
JSW Holdings Ltd,E100001000519,legal entity,9845006RA7A0B1490132,4295873178,IND,IND,7.42,JSW Holdings Ltd -> JSW Steel Ltd [7.42%] -> Salem Siscol power station [100.0%],,JSW Steel Ltd,E100001000516,,,451202,Salem Siscol power station,power,electricity-generation
Vistra Itcl (India) Ltd,E100002016967,legal entity,98450071A741CHC8C158,5034172172,IND,IND,0.07,Vistra Itcl (India) Ltd -> Nalwa Sons Investments Ltd [9.4%] -> JSW Holdings Ltd [10.24%] -> JSW Steel Ltd [7.42%] -> Salem Siscol power station [100.0%],"182888,185041",JSW Steel Ltd,E100001000516,,,451202,Salem Siscol power station,power,electricity-generation
Nalwa Sons Investments Ltd,E100001010033,legal entity,984500C6BD9A0AD01026,4295873306,IND,IND,0.76,Nalwa Sons Investments Ltd -> JSW Holdings Ltd [10.24%] -> JSW Steel Ltd [7.42%] -> Salem Siscol power station [100.0%],182888,JSW Steel Ltd,E100001000516,,,451202,Salem Siscol power station,power,electricity-generation
Virtuous Tradecorp Pvt Ltd,E100001001119,legal entity,9845001AD2BDJ6090537,5043428784,IND,IND,0.55,Virtuous Tradecorp Pvt Ltd -> JSW Holdings Ltd [7.41%] -> JSW Steel Ltd [7.42%] -> Salem Siscol power station [100.0%],182888,JSW Steel Ltd,E100001000516,,,451202,Salem Siscol power station,power,electricity-generation
Strata Multiventures Pvt Ltd,E100001010035,legal entity,not found,5060614941,IND,IND,0.55,Strata Multiventures Pvt Ltd -> JSW Holdings Ltd [7.41%] -> JSW Steel Ltd [7.42%] -> Salem Siscol power station [100.0%],182888,JSW Steel Ltd,E100001000516,,,451202,Salem Siscol power station,power,electricity-generation
Vandana Vidhyut Ltd,E100000121508,legal entity,not found,5000933995,IND,IND,100.0,Vandana Vidhyut Ltd -> Salora power station [100.0%],,Vandana Vidhyut Ltd,E100000121508,,,718583,Salora power station,power,electricity-generation
Madhya Pradesh Power Generating Co Ltd,E100001000741,legal entity,335800VDWRMVVLGP9I25,4298422976,IND,IND,100.0,Madhya Pradesh Power Generating Co Ltd -> Sanjay Gandhi power station [100.0%],,Madhya Pradesh Power Generating Co Ltd,E100001000741,,,25451335,Sanjay Gandhi power station,power,electricity-generation
State of Madhya Pradesh ,E100001000742,state,not found,5000001052,,IND,100.0,State of Madhya Pradesh  -> Madhya Pradesh Power Generating Co Ltd [100.0%] -> Sanjay Gandhi power station [100.0%],,Madhya Pradesh Power Generating Co Ltd,E100001000741,,,25451335,Sanjay Gandhi power station,power,electricity-generation
Government of India ,E100001000397,state,,5000055448,,IND,51.1,Government of India  -> NTPC Ltd [51.1%] -> Santaldih Thermal Power Station [100.0%],,NTPC Ltd,E100000001926,,,25452489,Santaldih Thermal Power Station,power,electricity-generation
small shareholder(s) ,E100001015587,unknown entity,not applicable,not applicable,,,48.9,small shareholder(s)  -> NTPC Ltd [48.9%] -> Santaldih Thermal Power Station [100.0%],,NTPC Ltd,E100000001926,,,25452489,Santaldih Thermal Power Station,power,electricity-generation
NTPC Ltd,E100000001926,legal entity,335800Q4TRGJXNLVMB81,4295874173,IND,IND,100.0,NTPC Ltd -> Santaldih Thermal Power Station [100.0%],,NTPC Ltd,E100000001926,,,25452489,Santaldih Thermal Power Station,power,electricity-generation
Reliance Power Ltd,E100001000083,legal entity,335800D1QMGOF93XZU85,4295873964,IND,IND,100.0,Reliance Power Ltd -> Sasan Ultra Mega Power Project [100.0%],,Reliance Power Ltd,E100001000083,,,25453691,Sasan Ultra Mega Power Project,power,electricity-generation
VFSI Holdings Pte Ltd,E100001001128,legal entity,5493008HQHKIW5DMSL27,5068925309,SGP,SGP,1.72,VFSI Holdings Pte Ltd -> Reliance Infrastructure Ltd [6.91%] -> Reliance Power Ltd [24.9%] -> Sasan Ultra Mega Power Project [100.0%],6191,Reliance Power Ltd,E100001000083,,,25453691,Sasan Ultra Mega Power Project,power,electricity-generation
Reliance Infrastructure Ltd,E100000001937,legal entity,3358004TN6DP229EDA32,4295873629,IND,IND,24.9,Reliance Infrastructure Ltd -> Reliance Power Ltd [24.9%] -> Sasan Ultra Mega Power Project [100.0%],,Reliance Power Ltd,E100001000083,,,25453691,Sasan Ultra Mega Power Project,power,electricity-generation
Risee Infinity Pvt Ltd,E100001001127,legal entity,335800VQDHTMKEK8NL27,5080515333,IND,IND,4.59,Risee Infinity Pvt Ltd -> Reliance Infrastructure Ltd [18.45%] -> Reliance Power Ltd [24.9%] -> Sasan Ultra Mega Power Project [100.0%],6191,Reliance Power Ltd,E100001000083,,,25453691,Sasan Ultra Mega Power Project,power,electricity-generation
Madhya Pradesh Power Generating Co Ltd,E100001000741,legal entity,335800VDWRMVVLGP9I25,4298422976,IND,IND,100.0,Madhya Pradesh Power Generating Co Ltd -> Satpura Thermal Power Station [100.0%],,Madhya Pradesh Power Generating Co Ltd,E100001000741,,,25451336,Satpura Thermal Power Station,power,electricity-generation
State of Madhya Pradesh ,E100001000742,state,not found,5000001052,,IND,100.0,State of Madhya Pradesh  -> Madhya Pradesh Power Generating Co Ltd [100.0%] -> Satpura Thermal Power Station [100.0%],,Madhya Pradesh Power Generating Co Ltd,E100001000741,,,25451336,Satpura Thermal Power Station,power,electricity-generation
The Seksaria Biswan Sugar Factory Ltd,E100000132932,legal entity,335800D3B37JBHV6OO43,5036224522,IND,IND,100.0,The Seksaria Biswan Sugar Factory Ltd -> Seksaria Biswan power station [100.0%],,The Seksaria Biswan Sugar Factory Ltd,E100000132932,,,4407441,Seksaria Biswan power station,power,electricity-generation
natural person(s) ,E100000123261,person,not applicable,not applicable,,,100.0,natural person(s)  -> The Seksaria Biswan Sugar Factory Ltd [100.0%] -> Seksaria Biswan power station [100.0%],,The Seksaria Biswan Sugar Factory Ltd,E100000132932,,,4407441,Seksaria Biswan power station,power,electricity-generation
Madhya Pradesh Power Generating Co Ltd,E100001000741,legal entity,335800VDWRMVVLGP9I25,4298422976,IND,IND,100.0,Madhya Pradesh Power Generating Co Ltd -> Shree Singaji Thermal Power Project [100.0%],,Madhya Pradesh Power Generating Co Ltd,E100001000741,,,25453565,Shree Singaji Thermal Power Project,power,electricity-generation
State of Madhya Pradesh ,E100001000742,state,not found,5000001052,,IND,100.0,State of Madhya Pradesh  -> Madhya Pradesh Power Generating Co Ltd [100.0%] -> Shree Singaji Thermal Power Project [100.0%],,Madhya Pradesh Power Generating Co Ltd,E100001000741,,,25453565,Shree Singaji Thermal Power Project,power,electricity-generation
Nirani Sugars Ltd,E100002009071,legal entity,335800HUTHH1KYG1LR40,5001349816,IND,IND,100.0,Nirani Sugars Ltd -> Shri Sai Priya Sugars power station [100.0%],,Nirani Sugars Ltd,E100002009071,,,4407212,Shri Sai Priya Sugars power station,power,electricity-generation
Essel Mining & Industries Ltd,E100000153045,legal entity,3358006SBGEK8EC3HC67,4296015221,IND,IND,3.81,Essel Mining & Industries Ltd -> IGH Holdings Pvt Ltd [100.0%] -> Grasim Industries Ltd [6.64%] -> UltraTech Cement Ltd [57.35%] -> Sidhi Cement Plant power station [100.0%],"108994,108996,105718",UltraTech Cement Ltd,E100000000531,,,25455120,Sidhi Cement Plant power station,power,electricity-generation
Government of India ,E100001000397,state,,5000055448,,IND,4.49,Government of India  -> Life Insurance Corporation of India Ltd [96.5%] -> Grasim Industries Ltd [8.11%] -> UltraTech Cement Ltd [57.35%] -> Sidhi Cement Plant power station [100.0%],"108994,108996,105718",UltraTech Cement Ltd,E100000000531,,,25455120,Sidhi Cement Plant power station,power,electricity-generation
Birla Group Holdings Pvt Ltd,E100001010420,legal entity,335800ILCQTLE8K8I628,5000003697,IND,IND,10.95,Birla Group Holdings Pvt Ltd -> Grasim Industries Ltd [19.1%] -> UltraTech Cement Ltd [57.35%] -> Sidhi Cement Plant power station [100.0%],"108996,105718",UltraTech Cement Ltd,E100000000531,,,25455120,Sidhi Cement Plant power station,power,electricity-generation
Life Insurance Corporation of India Ltd,E100001000520,legal entity,21380068NOA8WMH89Z35,4298477512,IND,IND,4.65,Life Insurance Corporation of India Ltd -> Grasim Industries Ltd [8.11%] -> UltraTech Cement Ltd [57.35%] -> Sidhi Cement Plant power station [100.0%],"108996,105718",UltraTech Cement Ltd,E100000000531,,,25455120,Sidhi Cement Plant power station,power,electricity-generation
IGH Holdings Pvt Ltd,E100001010419,legal entity,335800E52FQAZNBKW310,5000932187,IND,IND,3.81,IGH Holdings Pvt Ltd -> Grasim Industries Ltd [6.64%] -> UltraTech Cement Ltd [57.35%] -> Sidhi Cement Plant power station [100.0%],"108996,105718",UltraTech Cement Ltd,E100000000531,,,25455120,Sidhi Cement Plant power station,power,electricity-generation
small shareholder(s) ,E100001015587,unknown entity,not applicable,not applicable,,,36.82,small shareholder(s)  -> UltraTech Cement Ltd [36.82%] -> Sidhi Cement Plant power station [100.0%],,UltraTech Cement Ltd,E100000000531,,,25455120,Sidhi Cement Plant power station,power,electricity-generation
UltraTech Cement Ltd,E100000000531,legal entity,335800PC9O9B4BQHG814,4295873970,IND,IND,100.0,UltraTech Cement Ltd -> Sidhi Cement Plant power station [100.0%],,UltraTech Cement Ltd,E100000000531,,,25455120,Sidhi Cement Plant power station,power,electricity-generation
natural person(s) ,E100000123261,person,not applicable,not applicable,,,5.83,natural person(s)  -> UltraTech Cement Ltd [5.83%] -> Sidhi Cement Plant power station [100.0%],,UltraTech Cement Ltd,E100000000531,,,25455120,Sidhi Cement Plant power station,power,electricity-generation
Grasim Industries Ltd,E100000120517,legal entity,335800WLY7FOIT3ERV21,4295872971,IND,IND,57.35,Grasim Industries Ltd -> UltraTech Cement Ltd [57.35%] -> Sidhi Cement Plant power station [100.0%],,UltraTech Cement Ltd,E100000000531,,,25455120,Sidhi Cement Plant power station,power,electricity-generation
Aditya Birla Management Corporation Pvt Ltd,E100000120031,legal entity,335800GITXOP4O6TQM65,5000053377,IND,IND,,Aditya Birla Management Corporation Pvt Ltd -> Essel Mining & Industries Ltd [unknown %] -> IGH Holdings Pvt Ltd [100.0%] -> Grasim Industries Ltd [6.64%] -> UltraTech Cement Ltd [57.35%] -> Sidhi Cement Plant power station [100.0%],"109104,108994,108996,105718",UltraTech Cement Ltd,E100000000531,,,25455120,Sidhi Cement Plant power station,power,electricity-generation
Gujarat Urja Vikas Nigam Ltd,E100000000517,legal entity,33580041DM91UH5WHE21,4298175866,IND,IND,100.0,Gujarat Urja Vikas Nigam Ltd -> Gujarat State Electricity Corporation Ltd [100.0%] -> Sikka Thermal Power Station [100.0%],,Gujarat State Electricity Corporation Ltd,E100000001914,,,25450985,Sikka Thermal Power Station,power,electricity-generation
State of Gujarat ,E100000131638,state,,5000004492,,IND,100.0,State of Gujarat  -> Gujarat Urja Vikas Nigam Ltd [100.0%] -> Gujarat State Electricity Corporation Ltd [100.0%] -> Sikka Thermal Power Station [100.0%],"108552,108551,3886,108550",Gujarat State Electricity Corporation Ltd,E100000001914,,,25450985,Sikka Thermal Power Station,power,electricity-generation
Chhattisgarh Investments Ltd,E100001016428,legal entity,33580038IMNJHV7HFG51,5067486819,IND,IND,38.59,Chhattisgarh Investments Ltd -> Sarda Energy & Minerals Ltd [38.59%] -> SKS Power Generation Chhattisgarh Ltd [100.0%] -> Siltara SKS power station [100.0%],"165109,165111",SKS Power Generation Chhattisgarh Ltd,E100000121216,,,451613,Siltara SKS power station,power,electricity-generation
Sarda Agriculture & Properties Pvt Ltd,E100001016429,legal entity,not found,5035489155,IND,IND,7.33,Sarda Agriculture & Properties Pvt Ltd -> Sarda Energy & Minerals Ltd [7.33%] -> SKS Power Generation Chhattisgarh Ltd [100.0%] -> Siltara SKS power station [100.0%],"165109,165111",SKS Power Generation Chhattisgarh Ltd,E100000121216,,,451613,Siltara SKS power station,power,electricity-generation
natural person(s) ,E100000123261,person,not applicable,not applicable,,,19.12,natural person(s)  -> Sarda Energy & Minerals Ltd [19.12%] -> SKS Power Generation Chhattisgarh Ltd [100.0%] -> Siltara SKS power station [100.0%],"165109,165111",SKS Power Generation Chhattisgarh Ltd,E100000121216,,,451613,Siltara SKS power station,power,electricity-generation
Sarda Energy & Minerals Ltd,E100001000694,legal entity,3358008BGCGZ8DKYHY59,4295872227,IND,IND,100.0,Sarda Energy & Minerals Ltd -> SKS Power Generation Chhattisgarh Ltd [100.0%] -> Siltara SKS power station [100.0%],,SKS Power Generation Chhattisgarh Ltd,E100000121216,,,451613,Siltara SKS power station,power,electricity-generation
small shareholder(s) ,E100001015587,unknown entity,not applicable,not applicable,,,34.96,small shareholder(s)  -> Sarda Energy & Minerals Ltd [34.96%] -> SKS Power Generation Chhattisgarh Ltd [100.0%] -> Siltara SKS power station [100.0%],"165109,165111",SKS Power Generation Chhattisgarh Ltd,E100000121216,,,451613,Siltara SKS power station,power,electricity-generation
small shareholder(s) ,E100001015587,unknown entity,not applicable,not applicable,,,48.9,small shareholder(s)  -> NTPC Ltd [48.9%] -> Simhadri power station [100.0%],,NTPC Ltd,E100000001926,,,25452724,Simhadri power station,power,electricity-generation
Government of India ,E100001000397,state,,5000055448,,IND,51.1,Government of India  -> NTPC Ltd [51.1%] -> Simhadri power station [100.0%],,NTPC Ltd,E100000001926,,,25452724,Simhadri power station,power,electricity-generation
NTPC Ltd,E100000001926,legal entity,335800Q4TRGJXNLVMB81,4295874173,IND,IND,100.0,NTPC Ltd -> Simhadri power station [100.0%],,NTPC Ltd,E100000001926,,,25452724,Simhadri power station,power,electricity-generation
Jindal Power Ltd,E100000120684,legal entity,335800RV5JVZCX7F1657,5000832532,IND,IND,100.0,Jindal Power Ltd -> Simhapuri Energy Ltd [100.0%] -> Simhapuri Thamminapatnam power station [100.0%],,Simhapuri Energy Ltd,E100000121298,,,718231,Simhapuri Thamminapatnam power station,power,electricity-generation
Government of India ,E100001000397,state,,5000055448,,IND,51.1,Government of India  -> NTPC Ltd [51.1%] -> Singrauli Super Thermal Power Station [100.0%],,NTPC Ltd,E100000001926,,,25451486,Singrauli Super Thermal Power Station,power,electricity-generation
small shareholder(s) ,E100001015587,unknown entity,not applicable,not applicable,,,48.9,small shareholder(s)  -> NTPC Ltd [48.9%] -> Singrauli Super Thermal Power Station [100.0%],,NTPC Ltd,E100000001926,,,25451486,Singrauli Super Thermal Power Station,power,electricity-generation
